Season,Episode,Speaker,To,Line,Location
7,4,Mark,Ian,"Yes, well.",Sophie's Parents' House
7,4,Ian,Mark,"My children's christenings were two of the proudest days of my life. But you? What, you took the wrong turning? Your sat-nav was broken? What was it?",Sophie's Parents' House
7,4,Mark,Ian,It was complicated.,Sophie's Parents' House
7,4,Ian,Mark,It was complicated. You can tell that to your son.,Sophie's Parents' House
7,4,Sophie,Mark,You missed it.,Sophie's Parents' House
7,4,Mark,Sophie,I know. I was just-,Sophie's Parents' House
7,4,Sophie,Mark,Jeff was kind enough to stand in as godfather.,Sophie's Parents' House
7,4,Jeremy,Sophie,"Oh, that's good. Hate for him to go to hell 'cause of silly old me.",Sophie's Parents' House
7,4,Jeff,Mark,"Just get us a pint, mate, and we'll call it quits.",Sophie's Parents' House
7,4,Sophie,Mark,"Yeah, and I hope you don't mind, but we put our heads together at the last minute, and we felt Ian James just sounded more him.",Sophie's Parents' House
7,4,Mark,Mark,"Oh, fuck.",Sophie's Parents' House
7,4,Jeff,Mark,How about a toast? To baby Ian.,Sophie's Parents' House
7,4,Mark,Jeff,Baby Ian!,Sophie's Parents' House
7,4,Mark,Mark,"Mmm. Sweet, delicious, rancid Champagne.",Sophie's Parents' House
7,5,Jeremy,Mark,"Hello, happy Christmas. Can I come in yet, Mark?",Mark's Room
7,5,Mark,Jeremy,"Yes, you can come in yet.",Mark's Room
7,5,Jeremy,Mark,There wasn't anything at the end of my bed when I woke up.,Mark's Room
7,5,Mark,Jeremy,It's in here.,Mark's Room
7,5,Jeremy,Mark,"Oh, brilliant, and you saw?",Mark's Room
7,5,Mark,Jeremy,"Yes, you woke me at five-thirty when you came in. I've been trying to get to sleep since six, by reading about Wilson's trade union reforms, but Marr is so damn readable.",Mark's Room
7,5,Jeremy,Mark,"Shit, sorry dude. Ooh, slim but promising, Mark, slim but promising.",Mark's Room
7,5,Mark,Jeremy,"Jez, what are you...?",Mark's Room
7,5,Jeremy,Mark,"We're going to open 'em in bed, aren't we?",Mark's Room
7,5,Mark,Jeremy,What if our feet touch?,Mark's Room
7,5,Jeremy,Mark,"If our feet touch, we fuck, obviously. Come on, dive in, let the festivities begin.",Mark's Room
7,5,Mark,Jeremy,"Wow, wow, Jez, this is lovely. Cognac. Wow, that's my favourite!",Mark's Room
7,5,Jeremy,Mark,"I know. Ooh, smells interesting. It looks like firelighters, but what is it? Firelighters.",Mark's Room
7,5,Mark,Jeremy,"In case we get a barbecue, outside, on the... bit.",Mark's Room
7,5,Jeremy,Mark,"Oh, right.",Mark's Room
7,5,Mark,Jeremy,Roy Adkins on Trafalgar.,Mark's Room
7,5,Jeremy,Mark,I heard you talking about it.,Mark's Room
7,5,Mark,Jeremy,"Well, that's just tremendously thoughtful, Jeremy.",Mark's Room
7,5,Jeremy,Mark,What are these?,Mark's Room
7,5,Mark,Jeremy,"Kitchen tongs, we need them.",Mark's Room
7,5,Jeremy,Mark,"You bought yourself some kitchen tongs? Oh, and yes, I remember you getting this ScotRail sleeping mask when you went on ScotRail overnight to Aberdeen.",Mark's Room
7,5,Mark,Jeremy,"Yeah, yeah, that's right. You know, in my family we do sort of jokey stockings.",Mark's Room
7,5,Jeremy,Mark,"Right, in mine, we sort of try quite hard.",Mark's Room
7,5,Jeremy,Jeremy,He's trying to strangle my Christmas with Sellotape.,Mark's Room
7,5,Mark,Jeremy,I might save the rest.,Mark's Room
7,5,Mark,Mark,"It's not fair, that's just aggressive generosity designed to make me feel bad.",Mark's Room
7,5,Jeremy,Mark,"Sorry, it's just this is my first Christmas without Mum 'cause-",Hall
7,5,Mark,Jeremy,"Cause she's sailing around the Med with Mr. Potato Head, yes, I know, Jez. Oh, wow, so you got it in in the end? It's quite a specimen.",Living Room
7,5,Jeremy,Mark,"Mm-hmm, quite a specimen. I thought about trimming the top off, but it felt like I was castrating Christmas. You know, chopping Santa's bollocks off.",Living Room
7,5,Mark,Jeremy,"Sure. You're not gonna cry, are you?",Living Room
7,5,Jeremy,Mark,"I'm fine, it's just, even though I'm looking at the tree, I'm just not, I'm not getting it yet.",Living Room
7,5,Mark,Jeremy,Horny?,Living Room
7,5,Jeremy,Mark,"Christmas-y, Mark, I'm not getting the Christmas-y feeling. Let's crank up Classic FM, let's get our Christmas on!",Living Room
7,5,Mark,Jeremy,"Now, Sarah. If I scrape together the shortbread from Aberdeen '09 and this unread ""Super Freakonomics"" we can pretend I thought she'd like, even though I'm pretty sure she'll hate it, then that's an acceptable bundle, isn't it?",Living Room
7,5,Jeremy,Mark,Nice to have your family here for Christmas.,Living Room
7,5,Mark,Jeremy,"Well, not really, but the point is, I'm in charge. I've launched the Christmas putsch. I carve the turkey, I decide what veg we have. No cauliflower, no one else has it, it's not a tradition.",Living Room
7,5,Jeremy,Mark,"Christmas is coming home, ding-dong merrily on Mark.",Living Room
7,5,Mark,Jeremy,"Exactly. Right, we need to get the oven on for lunch at one.",Living Room
7,5,Jeremy,Mark,"Yeah right, lunch is at three. You do presents first, and then-",Living Room
7,5,Mark,Jeremy,"No, Jez, presents after, then charades, then the lull, the Low Countries, then the row, the cold cuts, then bang, into a blockbuster to see ya home.",Living Room
7,5,Jeremy,Mark,"But, that's not my Christmas, because-",Living Room
7,5,Mark,Jeremy,"Well, that's what we're doing.",Living Room
7,5,Jeremy,Jeremy,"Don't let him spoil it, don't let him rile me, not today, not on Christmas.",Living Room
7,5,Mark,Jeremy,"Where's the turkey, Jeremy?",Kitchen
7,5,Jeremy,Mark,What?,Kitchen
7,5,Mark,Jeremy,"The turkey, where's the turkey?",Kitchen
7,5,Jeremy,Mark,I thought you were getting the turkey.,Kitchen
7,5,Mark,Jeremy,"You what? No turkey?! You fucking idiot, Jeremy, you total fucking idiot! That was your job, you fucking moron! You cretin! You're a fuckhead! That's what you are, a fucking shit head!!",Kitchen
7,5,Jeremy,Mark,"It was a joke, Mark, I was joking. It was a Christmas joke.",Kitchen
7,5,Mark,Jeremy,"Oh I see, oh.",Kitchen
7,5,Jeremy,Mark,"Of course I've got a turkey, it's an organic turkey, I took ages researching it online, it's going to be delicious.",Kitchen
7,5,Mark,Jeremy,That looks like a lovely turkey. I'm sorry I flew off the handle a bit.,Kitchen
7,5,Jeremy,Mark,That wasn't very Christmas-y.,Kitchen
7,5,Mark,Jeremy,"No it wasn't, I apologise.",Kitchen
7,5,Mark,Mark,"Wow, she's really sweaty. A lovely sweaty Christmas gift.",Living Room
7,5,Dobby,Mark,"I shouldn't hang around too long, I've gotta get ready for a day out with the folks. Stomach pump for Mum, tazer to demobilise Dad, families.",Living Room
7,5,Mark,Dobby,"God yeah, the year Dad's British Aerospace shares went kaput, he said we couldn't afford an M&S Christmas pudding, but Mum bought a secret one and steamed it in the garage. We would have got away with it but he smelt it on Sarah's breath and wouldn't talk to us till Boxing Day. God, dads.",Living Room
7,5,Dobby,Mark,"Yeah, right. So, happy Christmas!",Living Room
7,5,Mark,Dobby,"Oh, wow, thanks, umm... Happy Christmas! It's just a little thing, I did get you another thing, but the stupid thing didn't arrive in time.",Living Room
7,5,Dobby,Mark,"Oh, right.",Living Room
7,5,Mark,Dobby,It is gold.,Living Room
7,5,Dobby,Mark,"Oh well, that sounds nice, can't go wrong with precious metals, 'cause when civilisation collapses, I can use it to barter my way out of sexual assaults.",Living Room
7,5,Mark,Dobby,"Ha ha, exactly.",Living Room
7,5,Mark,Mark,"Probably take the gold, then shoot her.",Living Room
7,5,Mark,Dobby,"Oh, right yeah, the FlashForward box set!",Living Room
7,5,Dobby,Mark,"It's meant to be amazing, should we, do it this week?",Living Room
7,5,Mark,Dobby,"Uh, sure, it's just... we watched all the Losts and they were somewhat OK, and Heroes had some interesting themes, but also quite a lot of not-so-interesting themes, and Prison Break, by the end, I very much felt that I wanted to break out of the prison that Prison Break had become for us. It's just, don't you think maybe we should go out?",Living Room
7,5,Dobby,Mark,Where to?,Living Room
7,5,Mark,Dobby,"To, not the theatre obviously, but the... National Army Museum?",Living Room
7,5,Dobby,Mark,"You'd rather go to the National Army Museum than stay in bed and watch FlashForward and drink brandy, are you bonkers?",Living Room
7,5,Mark,Dobby,"Dobby, where do you see yourself in five years? I mean, for example, would you want to learn sailing at all, or golf?",Living Room
7,5,Dobby,Mark,I wouldn't mind getting a strap-on and you and me spit-roasting Cameron from the Boden catalogue. Is that the sort of thing you have in mind?,Living Room
7,5,Mark,Mark,"She is great, but where does it end? With us sailing the Caribbean, checking our pension pot online, or much more likely, trying to scrape a living on pub quiz machines from our vast knowledge of popular culture and bar snacks.",Living Room
7,5,Dobby,Mark,Oh man!,Living Room
7,5,Mark,Dobby,What?,Living Room
7,5,Dobby,Mark,"My sister's car's broken down. She got to my Mum and Dad in Lancaster, but they're stuck at Shauna and Richard's.",Living Room
7,5,Mark,Dobby,"Oh, shit.",Living Room
7,5,Dobby,Mark,I'm not going to the Dorchester to eat Christmas lunch on my own like a millionaire madwoman.,Living Room
7,5,Mark,Mark,"Hmm, should invite her to stay here... and I've missed the moment, right there, missed it. I'm already gonna have a nervous breakdown with my family and Tiny Tim Jeremy and the turkey. Why add a dangerous unstable chemical into the mix?",Living Room
7,5,Dobby,Mark,Kitchen tongs.,Living Room
7,5,Mark,Mark,"Oh yeah, two-for-one.",Living Room
7,5,Dobby,Mark,"Right well, listen, I guess I should saddle up and ride back to my place.",Living Room
7,5,Mark,Mark,If I can just get through the next seconds ignoring the mounting social pressure.,Living Room
7,5,Dobby,Mark,"I'll see if Mr. Patel has any turkeys, which obviously he definitely won't.",Living Room
7,5,Mark,Mark,Pressure building to intolerable levels.,Living Room
7,5,Mark,Dobby,Dobby.,Living Room
7,5,Dobby,Mark,Yeah?,Living Room
7,5,Mark,Dobby,I assume you're staying for lunch?,Living Room
7,5,Dobby,Mark,Right. You didn't say.,Living Room
7,5,Mark,Dobby,Because I thought it was assumed.,Living Room
7,5,Dobby,Mark,"All right, well thanks, I'll just jump in the shower.",Living Room
7,5,Mark,Dobby,Jump away.,Living Room
7,5,Mark,Mark,"Could lock her in the bathroom. Shit, no lock on the outside.",Living Room
7,5,Mark,Jeremy,"You are putting little crosses in the bottoms, aren't you Jeremy?",Kitchen
7,5,Jeremy,Mark,"Yeah, of course!",Kitchen
7,5,Jeremy,Jeremy,"Don't think I'll be bothering with that, happy Christmas to me.",Kitchen
7,5,Mark,Jeremy,"Now, obviously this is a fucking disaster, but Dobby's staying, for Christmas.",Kitchen
7,5,Jeremy,Mark,"Right, lovely, the more the merrier.",Kitchen
7,5,Mark,Jeremy,"Exactly, ""the more the merrier"", as they said as another poor soul was crammed into the black hole of Calcutta. Jeremy, where are the potatoes?",Kitchen
7,5,Jeremy,Mark,"No idea, dude, not my area.",Kitchen
7,5,Mark,Jeremy,"But, you were on turkey and veg.",Kitchen
7,5,Jeremy,Mark,Potatoes aren't veg.,Kitchen
7,5,Mark,Jeremy,"Um, yes they are.",Kitchen
7,5,Jeremy,Mark,"What-? Mmm... are they? I mean, they kind of are, but not really.",Kitchen
7,5,Mark,Jeremy,Well what else are they?,Kitchen
7,5,Jeremy,Mark,"Are you sure potatoes aren't veg? Aren't they... not earth but like, salt. I mean, tomatoes are fruit, and potatoes are... bread? No, I mean they're wheat-y, they don't go in the drawer in the fridge, so... yeah?",Kitchen
7,5,Mark,Jeremy,"Jeremy, obviously potatoes are vegetables.",Kitchen
7,5,Jeremy,Mark,"Well, now you're going on about it, maybe you're right, but you know, they're not exactly cabbage, are they? I mean, they're brown, they're nice!",Kitchen
7,5,Mark,Jeremy,Oh for fuck's sake.,Kitchen
7,5,Jeremy,Mark,"Look, there must be potatoes, there's always potatoes.",Kitchen
7,5,Mark,Jeremy,"Yes, we do have potatoes, two potatoes.",Kitchen
7,5,Jeremy,Mark,"Two? Oh, that's not enough, I love potatoes, they're the best bit.",Kitchen
7,5,Mark,Jeremy,"Everything's the best bit, according to you. Croissants, Cava, smoked salmon, pineapple rings, having the heating on incredibly high.",Kitchen
7,5,Dobby,Mark,Everything all right?,Kitchen
7,5,Mark,Dobby,"Yes, everything's absolutely perfect, apart from the fact that Jeremy has forgotten to buy any potatoes.",Kitchen
7,5,Dobby,Mark,"Well I've got potatoes at mine, plus really, for your mum and dad I should get changed.",Kitchen
7,5,Mark,Dobby,"Oh, no need.",Kitchen
7,5,Mark,Mark,"Yes, a nice standard issue British woman's dress.",Kitchen
7,5,Mark,Dobby,"Welcome back, you look great!",Hall
7,5,Dobby,Mark,Thanks!,Hall
7,5,Mark,Mark,"Jeans, for Christmas, at least it's not hot pants and her ironic ""IPood"" t-shirt.",Hall
7,5,Jeremy,Others,"That's mad, Mum, Christmas in Malta, thirty degrees? Have you had your turkey yet? What do you mean you're not having turkey? Well you can make it on the boat if you- Oh, OK, yeah, all right, bye, happy Christmas.",Kitchen
7,5,Jeremy,Mark,"They're having Salad Niçoise for Christmas. Salad Niçoise, that's not turkey, that's not even chicken. I'm gonna have a massive drink!",Kitchen
7,5,Mark,Mark,"Don't break down on Christmas! Break down on Boxing Day, once the washing up's done!",Kitchen
7,5,Dobby,Mark,"I'm excited to meet your parents, Mark, after everything you've told me, it's like they're famous. It's like I'm gonna meet the head of IBM and Catwoman or something.",Kitchen
7,5,Mark,Dobby,Uh huh.,Kitchen
7,5,Mark,Mark,"Incredibly wasteful peeling technique, but now is not the time.",Kitchen
7,5,Mark,Dobby,"So, er, listen, Dobby, there's something I wanted to tell you. I haven't actually happened to mention to my parents or my sister that I'm engaged in a relationship.",Kitchen
7,5,Dobby,Mark,"But it's been like, over a month.",Kitchen
7,5,Mark,Dobby,"Yeah, but it's not like I tell them every tiny detail of my life, and... I was just wondering whether today, with all the madness...",Kitchen
7,5,Dobby,Mark,What madness?,Kitchen
7,5,Mark,Dobby,"Everything, the carrots.",Kitchen
7,5,Dobby,Mark,Uh huh.,Kitchen
7,5,Mark,Dobby,I just wondered whether we shouldn't... wouldn't it be simpler just to not tell them that we're going out?,Kitchen
7,5,Dobby,Mark,Right.,Kitchen
7,5,Mark,Dobby,"I mean, we're still early days.",Kitchen
7,5,Dobby,Mark,Uh huh.,Kitchen
7,5,Mark,Dobby,"Not like that, but, well it's been such a headache getting them here in the first place, and I don't wanna feed them another shit sandwich.",Kitchen
7,5,Dobby,Mark,Another shit sandwich?,Kitchen
7,5,Mark,Dobby,"Not you, the whole situation.",Kitchen
7,5,Dobby,Mark,"So, I'm gonna be your female friend, your fan?",Kitchen
7,5,Mark,Mark,"Oh God, what am I gonna do next, set fire to the tree?",Kitchen
7,5,Jeremy,Mark,"Maybe we should have Salad Niçoise, why the fuck not? I mean, who even cares?",Kitchen
7,5,Mark,Jeremy,"OK, enemy contact, this is it, action stations everyone!",Kitchen
7,5,Mark,Pam,"Happy Christmas, one and all!",Hall
7,5,Pam,Mark,Hello!,Hall
7,5,Sarah,Mark,"Happy Christmas, Mark, I'm shattered, can I have a glass of champagne?",Hall
7,5,Mark,Sarah,"Of course, the Cava's just through there.",Hall
7,5,Sarah,Mark,Cava? Urgh.,Hall
7,5,Mark,Mark,"Great, five seconds before the first disappointment, got that in early.",Hall
7,5,Pam,Mark,"Happy Christmas, darling.",Hall
7,5,Dan,Mark,"Happy Christmas, Mark, yep.",Hall
7,5,Mark,Dan,"And you know Jeremy, obviously.",Hall
7,5,Jeremy,Dan,"Happy Christmas, Corrigans.",Hall
7,5,Dan,Jeremy,Ah.,Hall
7,5,Mark,Pam,And this is our... friend.,Hall
7,5,Pam,Dobby,Hello.,Hall
7,5,Dobby,Pam,I'm Dobby.,Hall
7,5,Mark,Pam,We... know each other.,Hall
7,5,Dobby,Pam,As you do.,Hall
7,5,Mark,Mark,"It's fine, luckily we're all English, so no one's going to ask any questions. Thank you, centuries of emotional repression.",Hall
7,5,Sarah,Jeremy,Hello Jeremy.,Hall
7,5,Jeremy,Sarah,"Hello Sarah, happy Christmas.",Hall
7,5,Sarah,Jeremy,"It could be, if you play your cards right.",Hall
7,5,Jeremy,Jeremy,"Oh, not Sarah, not again. Ding dong merrily on my dong, the Christmas elves are weeping.",Hall
7,5,Jeremy,Pam,"Long time no see, Mrs. C., how are you doing? What you been up to?",Living Room
7,5,Pam,Jeremy,"Oh, I just finished another play.",Living Room
7,5,Mark,Pam,"Oh, wow, another one, Mum?",Living Room
7,5,Pam,Mark,"Yes, another one.",Living Room
7,5,Dobby,Pam,"Wow, you're a playwright, brilliant! What's it about?",Living Room
7,5,Pam,Dobby,"It's about this group of young people who are very sexually repressed, but they become less and less repressed due to the influence of this wise, twinkly old Jamaican woman, who leads them through a series of experiences.",Living Room
7,5,Dan,Dobby,"You gotta have a Jamaican if you're gonna chase the funding, health and safety, innit?",Living Room
7,5,Mark,Dan,Shall we... shall we pull a cracker?,Living Room
7,5,Jeremy,Mark,"We can't do the crackers until we sit at the table! Crackers once you sit, that's the rule.",Living Room
7,5,Mark,Jeremy,"OK, sorry, OK, Jeremy.",Living Room
7,5,Jeremy,Mark,"I'm fine, it's just I'm tryin' to feel Christmas-y, and-",Living Room
7,5,Dan,Mark,"Oh, for fudge's sake!",Living Room
7,5,Mark,Dan,"It's OK Dad, the carpet's seen worse.",Living Room
